ss_id,llsoacd,orientation,tilt,kwp,operational_at
7471,E01015523,225.0,45.0,3.9200000762939453,2013-05-07
7472,E01019058,90.0,40.0,3.9200000762939453,2013-03-27
7473,E01029311,185.0,30.0,3.9200000762939453,2013-04-25
7474,E01015338,90.0,37.0,2.5,2013-05-13
7475,E01015321,185.0,30.0,1.5,2013-04-02
7476,E01015338,90.0,37.0,2.5,2013-04-04
7477,E01029873,210.0,30.0,3.9200000762939453,2013-05-07
7478,S00095224,225.0,40.0,4.0,2013-05-06
7479,S00095201,135.0,26.0,3.0,2013-05-06
7480,E01028773,170.0,35.0,2.2799999713897705,2013-03-31
7481,E01028778,170.0,45.0,1.3799999952316284,2013-03-31
7482,E01028814,130.0,45.0,1.8700000047683716,2013-04-01
7483,W01001478,21.0,35.0,3.680000066757202,2013-04-01
7484,W01001608,16.0,35.0,2.759999990463257,2013-04-01
7485,W01001472,1.0,35.0,2.299999952316284,2013-04-02
7486,E01032628,180.0,45.0,4.0,2013-04-04
7487,E01015212,235.0,30.0,3.0,2013-05-05
7488,E01015222,125.0,35.0,4.0,2013-04-05
7489,E01029168,100.0,35.0,4.0,2013-04-08
7490,E01011189,180.0,40.0,2.25,2013-10-30
7491,E01028800,180.0,40.0,1.4800000190734863,2013-04-02
7492,E01028800,180.0,40.0,1.4800000190734863,2013-04-02
7493,E01028800,180.0,40.0,1.4800000190734863,2013-04-02
7494,E01028800,180.0,40.0,1.4800000190734863,2013-04-02
7495,E01015223,105.0,30.0,4.0,2013-05-03
7496,E01015321,195.0,30.0,1.5,2013-04-08
7497,E01018872,245.0,10.0,49.349998474121094,2013-04-09
7498,E01015439,220.0,45.0,3.9200000762939453,2013-05-08
7499,S00133622,190.0,35.0,4.0,2013-04-09
7500,E01028800,180.0,40.0,1.4800000190734863,2013-04-08
7501,E01028800,180.0,40.0,1.4800000190734863,2013-04-08
7502,E01028800,180.0,40.0,1.4800000190734863,2013-04-08
7503,E01028800,180.0,40.0,1.4800000190734863,2013-04-08
7504,E01030000,180.0,40.0,3.5,2013-05-11
7505,E01031967,180.0,40.0,1.350000023841858,2013-04-09
7506,E01031967,180.0,40.0,1.350000023841858,2013-04-09
7507,E01028798,135.0,40.0,1.840000033378601,2013-04-09
7508,E01028798,135.0,40.0,1.5199999809265137,2013-04-09
7509,E01028798,135.0,40.0,1.5199999809265137,2013-04-09
7510,E01028798,135.0,40.0,1.840000033378601,2013-04-09
7511,E01028798,315.0,40.0,0.22499999403953552,2013-04-09
7512,E01028798,225.0,40.0,0.9200000166893005,2013-04-09
7513,E01028798,225.0,40.0,1.3799999952316284,2013-04-09
7514,E01028798,225.0,40.0,1.3799999952316284,2013-04-09
7515,E01028798,225.0,40.0,1.3799999952316284,2013-04-09
7516,E01028798,225.0,40.0,0.9200000166893005,2013-04-10
7517,E01015472,110.0,40.0,4.0,2013-05-10
7518,E01019919,95.0,40.0,4.0,2013-04-11
7519,E01029225,210.0,35.0,3.0,2013-05-10
7520,E01015194,150.0,30.0,4.0,2013-05-10
7521,E01021364,135.0,40.0,4.0,2013-06-05
7522,E01015307,220.0,40.0,3.380000114440918,2013-04-25
7523,E01014914,180.0,25.0,3.1500000953674316,2013-04-14
7524,E01018953,225.0,35.0,4.0,2013-04-17
7525,E01015359,140.0,40.0,3.640000104904175,2013-04-16
7526,E01015338,180.0,30.0,1.2999999523162842,2013-04-17
7527,E01012428,135.0,30.0,3.0,2013-05-28
7528,E01007054,90.0,33.0,1.75,2013-05-28
7529,E01015359,110.0,28.0,2.0799999237060547,2013-04-29
7530,S00133088,160.0,35.0,3.5,2013-06-06
7531,S00133088,160.0,35.0,3.5,2013-04-22
7532,S00133087,160.0,35.0,3.5,2013-04-22
7533,S00099991,180.0,40.0,2.5,2013-05-23
7534,E01030045,180.0,45.0,3.5,2013-05-22
7535,E01029328,180.0,35.0,4.0,2013-04-27
7536,E01021710,180.0,30.0,3.0,2013-05-24
7537,E01020220,135.0,35.0,3.5,2013-06-03
7538,E01015359,102.0,28.0,2.0799999237060547,2013-04-29
7539,E01015359,224.0,30.0,2.0799999237060547,2013-05-01
7540,E01015359,115.0,28.0,2.0799999237060547,2013-05-01
7541,E01015359,230.0,40.0,2.3399999141693115,2013-05-02
7542,E01020181,135.0,30.0,4.0,2013-04-28
7543,E01031894,180.0,10.0,3.9200000762939453,2013-05-08
7544,S00133087,160.0,35.0,3.5,2013-06-06
7545,S00133087,160.0,35.0,3.5,2013-07-13
7546,E01028763,250.0,60.0,2.759999990463257,2013-04-29
7547,S00102167,135.0,35.0,3.0,2013-06-06
7548,S00089834,180.0,30.0,3.0,2013-07-03
7549,E01020073,170.0,45.0,3.0,2013-05-30
7550,E01020180,70.0,45.0,4.0,2013-05-31
7551,E01020431,210.0,30.0,4.0,2013-06-04
7552,E01015359,250.0,42.0,3.640000104904175,2013-05-08
7553,E01021392,135.0,45.0,4.0,2013-06-05
7554,S00092782,225.0,30.0,4.0,2013-05-29
7555,S00090999,270.0,31.0,3.0,2013-07-03
7556,S00112066,160.0,30.0,2.5,2013-07-01
7557,E01021907,135.0,40.0,4.0,2013-06-04
7558,S00100277,180.0,23.0,2.5,2013-07-18
7559,E01026786,180.0,20.0,12.0,2013-05-07
7560,E01015264,155.0,30.0,4.0,2013-06-08
7561,E01028788,115.0,45.0,1.2000000476837158,2013-05-08
7562,E01015264,270.0,30.0,4.0,2013-06-19
7563,E01015262,185.0,40.0,4.0,2013-06-10
7564,E01015338,135.0,35.0,2.5,2013-05-14
7565,E01030063,240.0,4.0,30.0,2013-05-15
7566,E01031918,180.0,30.0,4.0,2013-06-10
7567,E01007271,180.0,30.0,3.0,2013-07-16
7568,E01019368,135.0,30.0,3.0,2013-06-20
7569,E01021797,135.0,42.0,3.25,2013-06-13
7570,E01018952,180.0,35.0,4.0,2013-06-13
7571,E01019937,270.0,35.0,4.0,2013-05-15
7572,S00133084,155.0,35.0,3.5,2013-06-06
7573,S00133084,155.0,35.0,3.5,2013-06-06
7574,S00133089,160.0,35.0,3.5,2013-06-11
7575,S00133089,160.0,35.0,3.5,2013-06-06
7576,S00133089,160.0,35.0,3.5,2013-06-06
7577,S00133089,160.0,35.0,3.5,2013-06-06
7578,E01020182,225.0,40.0,4.0,2013-05-16
7579,E01018859,180.0,35.0,4.0,2013-06-15
7580,E01014910,195.0,35.0,3.0,2013-06-26
7581,E01029900,250.0,45.0,4.0,2013-06-17
7582,W01001693,209.0,35.0,2.299999952316284,2013-05-16
7583,W01001363,165.0,29.0,3.359999895095825,2013-05-19
7584,W01001157,180.0,30.0,2.880000114440918,2013-05-19
7585,S00102645,180.0,30.0,3.0,2013-06-25
7586,E01020035,135.0,45.0,4.0,2013-05-22
7587,E01020181,180.0,35.0,4.0,2013-05-22
7588,S00133084,155.0,35.0,3.5,2013-07-08
7589,S00133084,155.0,35.0,3.5,2013-07-02
7590,S00133472,150.0,35.0,3.5,2013-08-11
7591,E01015222,180.0,40.0,4.0,2013-05-22
7592,E01017949,180.0,30.0,3.759999990463257,2013-10-11
7593,E01020181,135.0,35.0,4.0,2013-06-21
7594,E01020467,170.0,13.0,24.0,2013-05-28
7595,E01015213,225.0,35.0,4.0,2013-06-21
7596,E01020266,180.0,35.0,4.0,2013-10-10
7597,E01015035,180.0,35.0,3.25,2013-05-25
7598,E01019908,135.0,30.0,4.0,2013-05-26
7599,E01015215,225.0,45.0,4.0,2013-06-25
7600,E01015338,90.0,35.0,2.5999999046325684,2013-05-27
7601,E01015359,140.0,40.0,2.5999999046325684,2013-06-03
7602,E01015253,180.0,40.0,4.0,2013-05-28
7603,E01021637,180.0,35.0,3.5,2013-06-27
7604,E01015058,90.0,35.0,4.0,2013-05-30
7605,E01015030,180.0,35.0,3.5,2013-05-30
7606,E01015030,225.0,40.0,4.0,2013-06-03
7607,S00129576,143.0,30.0,2.5,2013-07-10
7608,E01029209,180.0,35.0,2.75,2013-06-30
7609,W01001444,6.0,35.0,2.759999990463257,2013-05-30
7610,W01001666,21.0,35.0,2.759999990463257,2013-05-30
7611,W01001666,8.0,35.0,2.299999952316284,2013-05-30
7612,W01001428,31.0,35.0,3.2200000286102295,2013-05-30
7613,W01001520,7.0,35.0,2.759999990463257,2013-05-30
7614,W01001537,19.0,35.0,3.2200000286102295,2013-06-01
7615,W01001534,2.0,35.0,3.2200000286102295,2013-06-19
7616,W01001487,41.0,35.0,3.2200000286102295,2013-05-31
7617,W01001410,23.0,35.0,2.759999990463257,2013-05-30
7618,W01001560,35.0,35.0,2.759999990463257,2013-05-30
7619,W01001639,2.0,35.0,3.680000066757202,2013-05-30
7620,W01001428,2.0,35.0,3.2200000286102295,2013-05-30
7621,W01000731,25.0,35.0,3.680000066757202,2013-05-30
7622,E01008714,160.0,30.0,2.1600000858306885,2013-05-30
7623,E01008714,159.0,30.0,2.1600000858306885,2013-05-31
7624,E01008714,159.0,30.0,2.1600000858306885,2013-05-30
7625,E01008715,165.0,30.0,1.9199999570846558,2013-05-30
7626,E01008715,163.0,40.0,1.9199999570846558,2013-05-30
7627,E01008715,192.0,30.0,2.1600000858306885,2013-05-30
7628,E01008715,192.0,30.0,2.1600000858306885,2013-05-31
7629,E01008697,180.0,30.0,1.9199999570846558,2013-05-30
7630,E01008697,180.0,30.0,2.1600000858306885,2013-05-30
7631,E01008697,180.0,30.0,2.1600000858306885,2013-05-30
7632,E01008697,180.0,30.0,1.9199999570846558,2013-06-05
7633,S00120931,225.0,23.0,2.0,2013-07-12
7634,S00102193,225.0,25.0,2.0,2013-07-12
7635,S00094018,205.0,45.0,3.0,2013-07-19
7636,S00092910,150.0,30.0,3.0,2013-11-05
7637,E01027923,180.0,31.0,3.8399999141693115,2013-06-16
7638,S00100140,225.0,45.0,2.0,2013-07-30
7639,E01027441,270.0,35.0,2.0,2013-07-11
7640,E01032693,180.0,45.0,4.0,2013-07-12
7641,E01015361,220.0,50.0,1.75,2013-06-11
7642,E01017175,180.0,30.0,2.5,2013-08-02
7643,E01019937,135.0,40.0,4.0,2013-06-09
7644,E01020304,260.0,35.0,4.0,2017-03-07
7645,E01008699,181.0,39.0,1.7999999523162842,2013-06-10
7646,W01001316,145.0,35.0,31.68000030517578,2013-06-11
7647,W01001140,150.0,35.0,2.880000114440918,2013-06-13
7648,S00100346,131.0,30.0,3.0,2013-08-06
7649,E01015079,250.0,30.0,3.0,2013-07-15
7650,E01015359,110.0,30.0,2.0,2013-07-23
7651,E01029317,180.0,35.0,2.5,2013-07-16
7652,S00133089,160.0,35.0,3.5,2014-01-26
7653,S00133084,155.0,35.0,3.5,2013-09-04
7654,S00133090,155.0,35.0,3.5,2013-06-16
7655,S00133090,155.0,35.0,3.5,2013-06-16
7656,S00133472,150.0,35.0,3.5,2013-06-16
7657,S00133090,160.0,35.0,3.5,2013-06-16
7658,S00133090,160.0,35.0,3.5,2013-06-16
7659,S00133472,150.0,35.0,3.5,2013-06-20
7660,S00117999,180.0,40.0,3.5,2013-07-25
7661,E01019013,155.0,35.0,2.940000057220459,2013-08-04
7662,E01011969,225.0,30.0,2.0,2013-07-25
7663,S00126276,125.0,25.0,29.610000610351562,2013-06-20
7664,E01033294,170.0,35.0,3.0,2013-07-23
7665,S00133431,175.0,35.0,3.5,2013-06-24
7666,S00133431,175.0,35.0,3.5,2013-06-24
7667,E01020162,180.0,35.0,4.0,2013-06-24
7668,E01015099,225.0,35.0,4.0,2013-06-26
7669,E01015266,135.0,35.0,3.0,2013-07-25
7670,E01012188,180.0,38.0,2.0,2013-08-09
7671,E01020003,225.0,40.0,4.0,2013-06-27
7672,E01019058,180.0,35.0,4.0,2013-07-28
7673,E01015094,210.0,30.0,4.0,2013-06-29
7674,S00129853,162.0,32.0,3.0,2013-07-30
7675,E01018974,130.0,35.0,4.0,2013-06-28
7676,W01000575,273.0,30.0,1.0,2013-07-04
7677,W01000575,273.0,30.0,1.0,2013-07-04
7678,W01000575,273.0,30.0,1.0,2014-02-07
7679,S00133472,150.0,35.0,3.5,2013-07-04
7680,W01000654,27.0,35.0,2.5,2013-07-04
7681,E01012043,175.0,30.0,2.0,2013-10-19
7682,E01012043,175.0,30.0,2.0,2013-10-25
7683,E01012043,182.0,30.0,2.0,2014-08-30
7684,E01012043,182.0,30.0,2.0,2013-11-30
7685,E01012043,151.0,23.0,2.0,2013-10-26
7686,E01012043,151.0,23.0,2.0,2013-10-24
7687,E01012043,264.0,23.0,2.0,2013-10-16
7688,E01012043,170.0,23.0,2.0,2013-10-18
7689,E01012043,181.0,23.0,2.0,2013-10-15
7690,E01012043,246.0,23.0,2.0,2013-10-23
7691,E01012043,183.0,23.0,2.0,2013-10-16
7692,S00133472,160.0,35.0,3.5,2013-07-04
7693,S00118045,170.0,45.0,3.0,2013-08-07
7694,E01020676,143.0,30.0,2.5,2013-08-08
7695,E01019269,225.0,35.0,2.0,2013-08-13
7696,E01015338,95.0,33.0,2.5999999046325684,2013-07-09
7697,E01020189,180.0,35.0,4.0,2013-07-16
7698,E01018870,180.0,35.0,2.0,2013-09-04
7699,S00100203,135.0,30.0,2.5,2013-08-22
7700,S00122887,146.0,30.0,2.5,2013-08-08
7701,E01008874,112.0,23.0,1.9199999570846558,2013-07-08
7702,E01023620,225.0,45.0,3.0,2013-08-16
7703,E01008695,180.0,34.0,1.9199999570846558,2013-07-08
7704,E01008699,239.0,25.0,1.9199999570846558,2013-07-09
7705,E01008699,153.0,46.0,1.6799999475479126,2013-07-09
7706,E01008874,112.0,15.0,1.9199999570846558,2013-07-08
7707,E01008874,112.0,15.0,1.9199999570846558,2013-07-08
7708,E01008866,157.0,38.0,1.9199999570846558,2013-07-08
7709,E01008872,252.0,40.0,1.9199999570846558,2013-07-08
7710,E01008803,161.0,19.0,1.9199999570846558,2013-07-08
7711,E01008860,198.0,41.0,1.9199999570846558,2013-10-28
7712,E01008874,184.0,8.0,1.9199999570846558,2013-07-08
7713,E01008874,170.0,11.0,1.9199999570846558,2013-07-08
7714,E01008874,181.0,8.0,1.9199999570846558,2013-07-08
7715,E01008872,167.0,36.0,1.9199999570846558,2013-07-08
7716,E01008872,209.0,39.0,1.9199999570846558,2013-07-08
7717,E01019278,180.0,30.0,4.0,2013-08-13
7718,E01022200,159.0,45.0,0.5640000104904175,2013-07-10
7719,E01019285,135.0,35.0,3.0,2013-08-14
7720,S00097682,180.0,35.0,3.0,2013-08-15
7721,E01011047,180.0,30.0,3.0,2013-08-22
7722,S00121972,206.0,30.0,2.0,2013-08-13
7723,E01019274,180.0,30.0,2.0,2013-08-19
7724,S00121504,135.0,35.0,2.0,2013-08-15
7725,E01008871,230.0,33.0,1.9199999570846558,2013-07-17
7726,E01008871,141.0,30.0,1.9199999570846558,2013-07-17
7727,E01008871,137.0,30.0,1.9199999570846558,2013-07-17
7728,E01008699,183.0,43.0,1.9199999570846558,2013-07-17
7729,E01008871,229.0,30.0,1.6799999475479126,2013-07-17
7730,E01008871,139.0,29.0,1.6799999475479126,2013-07-17
7731,E01008871,137.0,28.0,1.9199999570846558,2013-07-17
7732,E01008712,175.0,23.0,1.9199999570846558,2013-07-17
7733,E01008865,228.0,29.0,1.9199999570846558,2013-07-17
7734,E01008866,178.0,40.0,1.9199999570846558,2013-07-17
7735,E01008867,96.0,30.0,1.9199999570846558,2013-07-17
7736,E01008867,231.0,29.0,1.9199999570846558,2013-07-17
7737,E01008867,229.0,28.0,1.9199999570846558,2016-11-17
7738,E01008874,172.0,7.0,1.9199999570846558,2013-07-17
7739,E01008874,176.0,10.0,1.9199999570846558,2013-07-17
7740,E01008874,180.0,9.0,1.9199999570846558,2013-07-17
7741,E01008846,241.0,24.0,1.9199999570846558,2013-07-17
7742,E01008871,137.0,30.0,1.9199999570846558,2013-07-17
7743,E01008871,141.0,28.0,1.9199999570846558,2013-07-17
7744,E01008870,229.0,30.0,1.9199999570846558,2013-07-20
7745,E01008871,139.0,31.0,1.9199999570846558,2013-07-17
7746,E01008871,181.0,26.0,1.9199999570846558,2013-07-17
7747,E01008867,227.0,30.0,1.9199999570846558,2013-07-17
7748,E01020086,270.0,35.0,3.75,2013-08-15
7749,E01007485,164.0,30.0,2.759999990463257,2013-09-08
7750,E01020177,161.0,30.0,3.680000066757202,2013-07-18
7751,E01013513,215.0,35.0,2.759999990463257,2013-07-18
7752,E01013553,211.0,40.0,2.759999990463257,2013-07-18
7753,E01032602,220.0,30.0,2.759999990463257,2013-07-18
7754,E01013462,200.0,40.0,3.2200000286102295,2013-07-18
7755,E01013575,168.0,30.0,3.2200000286102295,2013-07-18
7756,E01006809,205.0,30.0,1.75,2013-09-02
7757,E01018920,180.0,35.0,4.0,2013-11-15
7758,S00098261,90.0,40.0,3.0,2013-08-27
7759,E01028501,148.0,39.0,3.9000000953674316,2013-08-23
7760,E01015083,240.0,35.0,4.0,2013-07-24
7761,E01015072,90.0,30.0,4.0,2013-07-29
7762,S00124660,185.0,35.0,2.0,2013-08-27
7763,E01018974,186.0,5.0,4.0,2013-08-21
7764,E01026449,125.0,3.0,30.0,2013-07-23
7765,E01026247,140.0,6.0,30.0,2013-07-23
7766,E01010699,135.0,35.0,2.5,2013-09-25
7767,E01021374,170.0,30.0,4.0,2013-08-27
7768,E01019058,140.0,35.0,4.0,2013-08-01
7769,E01012044,170.0,30.0,1.75,2013-07-25
7770,E01012044,170.0,30.0,2.0,2013-07-25
7771,E01012044,170.0,30.0,2.0,2013-07-31
7772,E01018946,180.0,30.0,4.0,2013-10-15
7773,E01020142,180.0,30.0,4.0,2013-07-31
7774,E01020098,70.0,30.0,4.0,2013-07-30
7775,S00133601,120.0,40.0,3.3299999237060547,2013-07-31
7776,E01013083,180.0,25.0,2.5,2013-09-07
7777,E01013048,225.0,30.0,3.0,2013-09-07
7778,S00133564,180.0,25.0,4.0,2013-07-31
7779,S00133564,180.0,25.0,3.25,2013-07-31
7780,S00133564,180.0,25.0,3.25,2013-07-31
7781,S00132937,150.0,40.0,3.3299999237060547,2013-07-31
7782,S00132937,150.0,40.0,3.3299999237060547,2013-07-31
7783,E01008846,242.0,22.0,1.9199999570846558,2013-07-31
7784,E01008846,244.0,22.0,1.9199999570846558,2013-07-31
7785,E01008846,94.0,23.0,1.9199999570846558,2013-07-31
7786,E01008874,113.0,17.0,1.9199999570846558,2013-07-31
7787,E01008880,270.0,19.0,1.9199999570846558,2013-07-31
7788,E01008871,138.0,35.0,1.9199999570846558,2013-07-31
7789,E01008880,208.0,28.0,1.9199999570846558,2013-07-31
7790,E01008874,112.0,15.0,1.6799999475479126,2013-07-31
7791,E01008874,112.0,15.0,1.6799999475479126,2013-07-31
7792,E01008874,112.0,17.0,1.9199999570846558,2013-07-31
7793,E01008841,183.0,24.0,1.9199999570846558,2013-07-31
7794,E01008846,90.0,26.0,1.9199999570846558,2013-07-31
7795,E01008874,90.0,10.0,1.9199999570846558,2013-08-01
7796,E01008846,184.0,20.0,1.9199999570846558,2013-07-31
7797,E01008846,185.0,21.0,1.9199999570846558,2013-07-31
7798,E01008880,270.0,20.0,1.9199999570846558,2013-07-31
7799,E01008871,138.0,35.0,1.9199999570846558,2013-07-31
7800,E01008797,153.0,39.0,1.9199999570846558,2013-07-31
7801,E01008879,252.0,30.0,1.9199999570846558,2013-07-31
7802,E01008846,184.0,23.0,1.6799999475479126,2013-07-31
7803,E01020217,180.0,40.0,4.0,2013-08-02
7804,S00132920,165.0,30.0,3.2699999809265137,2013-08-01
7805,S00132920,165.0,30.0,3.2699999809265137,2013-08-01
7806,S00133622,110.0,35.0,3.5,2013-08-01
7807,S00133622,180.0,35.0,3.5,2013-08-01
7808,S00133601,165.0,40.0,3.3299999237060547,2013-08-05
7809,S00133601,170.0,40.0,3.3299999237060547,2013-08-06
7810,E01008874,113.0,17.0,1.9199999570846558,2013-08-05
7811,E01008879,176.0,30.0,1.9199999570846558,2013-08-05
7812,E01008770,180.0,24.0,1.9199999570846558,2013-08-05
7813,E01008770,180.0,24.0,1.9199999570846558,2013-08-05
7814,E01008871,93.0,31.0,1.9199999570846558,2013-08-05
7815,E01008880,270.0,19.0,1.9199999570846558,2013-08-05
7816,E01008771,202.0,25.0,1.9199999570846558,2013-08-05
7817,E01008872,218.0,40.0,1.9199999570846558,2013-08-05
7818,E01008872,127.0,41.0,1.9199999570846558,2013-08-05
7819,E01008872,128.0,39.0,1.9199999570846558,2013-08-06
7820,E01008872,128.0,39.0,1.9199999570846558,2013-08-05
7821,E01008765,203.0,25.0,1.9199999570846558,2013-08-07
7822,E01008771,203.0,26.0,1.9199999570846558,2013-08-05
7823,E01008771,113.0,25.0,1.9199999570846558,2013-08-06
7824,E01008771,203.0,25.0,1.9199999570846558,2013-08-05
7825,E01008871,94.0,31.0,1.9199999570846558,2013-08-05
7826,E01008871,138.0,30.0,1.9199999570846558,2013-08-05
7827,E01008771,112.0,32.0,1.6799999475479126,2013-08-05
7828,E01008771,112.0,32.0,1.6799999475479126,2013-08-05
7829,E01031967,46.0,40.0,4.320000171661377,2013-12-26
7830,E01020204,230.0,35.0,3.0,2013-09-10
7831,E01020508,180.0,35.0,4.0,2013-08-07
7832,S00124545,270.0,23.0,3.0,2013-09-11
7833,E01019209,180.0,30.0,2.5,2013-09-10
7834,S00121234,90.0,30.0,3.0,2013-09-23
7835,E01019304,90.0,30.0,2.5,2013-09-13
7836,S00128280,0.0,45.0,3.0,2013-09-11
7837,E01019287,0.0,30.0,2.5,2013-09-20
7838,E01015307,150.0,30.0,2.5,2013-08-11
7839,E01015307,165.0,40.0,2.5,2013-08-12
7840,E01015307,95.0,30.0,1.5,2013-08-13
7841,E01015307,95.0,30.0,1.5,2013-08-21
7842,E01015307,95.0,37.0,1.5,2013-08-21
7843,E01012916,90.0,35.0,2.0,2013-09-25
7844,E01011510,99.0,45.0,3.0,2013-09-19
7845,E01019189,270.0,37.0,2.25,2013-09-30
7846,E01020287,180.0,20.0,4.0,2013-09-16
7847,E01019056,180.0,20.0,4.0,2013-09-17
7848,E01008874,184.0,7.0,1.9199999570846558,2013-08-12
7849,E01013884,217.0,30.0,2.450000047683716,2013-09-03
7850,E01019512,220.0,30.0,2.940000057220459,2013-09-06
7851,E01028243,186.0,35.0,3.9200000762939453,2013-09-03
7852,E01028144,170.0,18.0,2.940000057220459,2013-09-03
7853,E01013850,180.0,30.0,2.450000047683716,2013-09-03
7854,E01016771,170.0,25.0,2.450000047683716,2013-09-08
7855,E01015596,160.0,25.0,2.450000047683716,2013-09-05
7856,S00133084,155.0,35.0,3.5,2013-08-14
7857,E01028245,205.0,30.0,2.450000047683716,2013-09-17
7858,E01028113,145.0,44.0,2.940000057220459,2013-09-03
7859,E01009366,201.0,21.0,2.450000047683716,2013-09-07
7860,E01009366,191.0,30.0,2.450000047683716,2013-09-06
7861,E01015596,203.0,30.0,2.450000047683716,2013-09-04
7862,E01017508,198.0,20.0,2.450000047683716,2013-09-10
7863,W01000229,205.0,31.0,3.9200000762939453,2013-09-09
7864,E01017508,198.0,20.0,2.450000047683716,2013-09-10
7865,E01032615,210.0,35.0,4.0,2013-11-04
7866,S00133431,175.0,35.0,3.5,2013-08-14
7867,E01015307,140.0,37.0,1.75,2013-08-18
7868,S00109879,174.0,41.0,2.0,2013-09-20
7869,E01028147,196.0,29.0,2.940000057220459,2013-09-27
7870,E01028254,204.0,30.0,2.450000047683716,2013-11-06
7871,E01015631,190.0,30.0,3.9200000762939453,2013-09-05
7872,E01016809,190.0,25.0,2.450000047683716,2013-09-07
7873,E01015307,190.0,30.0,1.25,2013-08-22
7874,W01001144,207.0,30.0,2.450000047683716,2013-09-12
7875,W01000987,165.0,30.0,2.450000047683716,2013-09-12
7876,W01000229,189.0,31.0,3.9200000762939453,2013-09-10
7877,W01000233,155.0,25.0,3.9200000762939453,2013-09-10
7878,E01026291,177.0,45.0,3.9200000762939453,2013-09-27
7879,E01028339,150.0,28.0,2.694999933242798,2013-09-03
7880,W01000220,164.0,30.0,3.9200000762939453,2013-09-11
7881,W01000218,166.0,29.0,2.940000057220459,2013-09-13
7882,E01028296,210.0,30.0,2.450000047683716,2013-09-02
7883,W01000141,149.0,26.0,2.450000047683716,2013-10-02
7884,W01000221,161.0,37.0,3.9200000762939453,2013-09-12
7885,E01019240,215.0,25.0,2.0,2013-09-20
7886,E01015242,185.0,30.0,3.5,2013-09-27
7887,E01015376,150.0,30.0,3.0,2013-08-20
7888,E01020157,150.0,45.0,4.0,2013-08-21
7889,S00133622,110.0,35.0,3.5,2013-08-20
7890,E01019108,170.0,40.0,2.0,2013-10-03
7891,W01000184,190.0,30.0,3.9200000762939453,2013-09-16
7892,W01001280,155.0,30.0,2.694999933242798,2013-09-17
7893,E01015490,180.0,30.0,2.450000047683716,2013-09-14
7894,E01033413,175.0,30.0,2.450000047683716,2013-09-11
7895,E01027961,155.0,30.0,2.450000047683716,2013-09-09
7896,W01001180,210.0,30.0,2.450000047683716,2013-09-16
7897,E01007515,165.0,30.0,2.940000057220459,2013-09-16
7898,E01028721,160.0,30.0,2.940000057220459,2013-09-15
7899,E01015489,180.0,30.0,2.450000047683716,2013-09-14
7900,E01017537,165.0,30.0,2.940000057220459,2013-09-17
7901,E01019243,130.0,35.0,4.0,2013-10-03
7902,E01020726,176.0,36.0,2.0,2013-10-02
7903,S00112002,158.0,30.0,2.5,2013-09-25
7904,S00096286,270.0,38.0,3.0,2013-09-26
7905,E01012950,45.0,35.0,2.5,2013-11-12
7906,E01015133,175.0,20.0,3.0,2013-09-23
7907,E01007252,180.0,27.0,3.0,2013-09-26
7908,E01015077,245.0,35.0,4.0,2013-09-02
7909,E01008622,139.0,46.0,2.5,2013-10-14
7910,E01020219,130.0,40.0,3.5,2013-09-27
7911,E01015307,115.0,30.0,2.25,2013-09-26
7912,E01015307,135.0,35.0,2.25,2013-09-28
7913,E01032254,150.0,30.0,2.940000057220459,2013-09-19
7914,W01001174,210.0,30.0,2.694999933242798,2013-09-17
7915,E01008980,185.0,30.0,2.450000047683716,2013-09-19
7916,W01001144,200.0,30.0,2.694999933242798,2013-09-18
7917,W01001144,205.0,30.0,2.694999933242798,2013-09-17
7918,W01001144,205.0,30.0,2.694999933242798,2013-09-18
7919,W01001144,170.0,30.0,2.694999933242798,2013-09-18
7920,E01032255,180.0,30.0,2.450000047683716,2013-09-20
7921,E01023797,180.0,30.0,2.940000057220459,2013-09-17
7922,W01001364,160.0,30.0,2.450000047683716,2013-09-18
7923,E01008980,180.0,30.0,2.450000047683716,2013-09-20
7924,W01001418,130.0,30.0,2.940000057220459,2013-09-19
7925,W01001144,205.0,30.0,2.694999933242798,2013-09-20
7926,E01015307,95.0,40.0,1.5,2013-10-18
7927,E01025197,270.0,35.0,2.5,2013-10-09
7928,E01029027,130.0,40.0,3.75,2013-09-30
7929,E01015085,130.0,40.0,4.0,2013-10-09
7930,S00131342,216.0,30.0,3.0,2013-10-21
7931,E01015400,190.0,30.0,4.0,2013-09-20
7932,E01022547,225.0,45.0,1.5,2013-10-01
7933,S00133628,110.0,40.0,3.2699999809265137,2013-09-01
7934,S00133628,110.0,40.0,3.2699999809265137,2013-09-01
7935,S00133628,110.0,40.0,3.2699999809265137,2013-09-01
7936,W01000592,225.0,30.0,1.0,2013-09-01
7937,W01000592,225.0,30.0,1.0,2013-09-01
7938,W01000592,225.0,30.0,1.0,2013-09-01
7939,W01000592,225.0,30.0,1.0,2013-09-01
7940,W01000592,135.0,30.0,1.0,2013-09-01
7941,W01000592,135.0,30.0,1.0,2013-09-01
7942,E01019503,150.0,30.0,3.9200000762939453,2013-09-20
7943,E01007515,185.0,30.0,2.694999933242798,2013-09-18
7944,E01027954,190.0,35.0,2.450000047683716,2013-09-02
7945,E01026138,195.0,30.0,3.9200000762939453,2013-09-13
7946,E01007515,170.0,30.0,2.940000057220459,2013-09-08
